"TABLE_SCHEMA","TABLE_NAME","COLUMN_NAME","DATA_TYPE","CHARACTER_MAXIMUM_LENGTH"
dbo,View_TKB_LopHoc,IDLopHocDanhNghia,int,
dbo,View_TKB_LopHoc,MaLopHoc,nvarchar,200
dbo,View_TKB_LopHoc,TenLopHoc,nvarchar,200
dbo,View_TKB_LopHoc,IsNienChe,bit,
dbo,View_TKB_LopHoc,HocKy,tinyint,
dbo,View_TKB_LopHoc,SiSo,int,
dbo,View_TKB_LopHoc,IDTienDoDaoTao,int,
dbo,View_TKB_LopHoc,NgayBatDauTienDo,datetime,
dbo,View_TKB_LopHoc,NgayKetThucTienDo,datetime,
dbo,View_TKB_LopHoc,TongSoTuan,int,
dbo,View_TKB_LopHoc,SoTuanHoc,int,
dbo,View_TKB_LopHoc,SoTuanThi,int,
dbo,View_TKB_LopHoc,NguoiTao,int,
dbo,View_TKB_LopHoc,NgayTao,datetime,
dbo,View_TKB_LopHoc,NguoiCapNhat,int,
dbo,View_TKB_LopHoc,NgayCapNhat,datetime,
dbo,View_TKB_LopHoc,TenCoSo,nvarchar,200
dbo,View_TKB_LopHoc,TenKhoaHoc,nvarchar,20
dbo,View_TKB_LopHoc,TenHeDaoTao,nvarchar,100
dbo,View_TKB_LopHoc,TenLoaiHinhDT,nvarchar,100
dbo,View_TKB_LopHoc,TenNganh,nvarchar,100
dbo,View_TKB_LopHoc,TenNghe,nvarchar,100
dbo,View_TKB_LopHoc,TenKhoa,nvarchar,200
dbo,View_TKB_LopHoc,MaLoaiHinhDT,varchar,10
dbo,View_TKB_LopHocPhan,Id,int,
dbo,View_TKB_LopHocPhan,IDMonHoc,int,
dbo,View_TKB_LopHocPhan,IDTrangThaiLopHocPhan,int,
dbo,View_TKB_LopHocPhan,TrangThaiLopHocPhan,nvarchar,50
dbo,View_TKB_LopHocPhan,MaLopHocPhan,nvarchar,50
dbo,View_TKB_LopHocPhan,ThuTuLopHocPhan,varchar,10
dbo,View_TKB_LopHocPhan,LopDuKien,nvarchar,2000
dbo,View_TKB_LopHocPhan,SiSoToiThieu,smallint,
dbo,View_TKB_LopHocPhan,SiSoToiDa,smallint,
dbo,View_TKB_LopHocPhan,SiSoQuyDinh,varchar,11
dbo,View_TKB_LopHocPhan,LoaiLopHocPhan,tinyint,
dbo,View_TKB_LopHocPhan,IDKhoaChuQuan,int,
dbo,View_TKB_LopHocPhan,NgayHetHanNopHP,datetime,
dbo,View_TKB_LopHocPhan,NgayHetHanNopHP2,datetime,
dbo,View_TKB_LopHocPhan,IDCaHoc,int,
dbo,View_TKB_LopHocPhan,IsXepLich,bit,
dbo,View_TKB_LopHocPhan,IDHinhThucGiangDay,int,
dbo,View_TKB_LopHocPhan,IDLoaiHinhGiangDay,int,
dbo,View_TKB_LopHocPhan,IDQuyUocCotDiem,int,
dbo,View_TKB_LopHocPhan,IDLopHoc,int,
dbo,View_TKB_LopHocPhan,IDLoaiMonHoc,int,
dbo,View_TKB_LopHocPhan,MaHocPhan,nvarchar,50
dbo,View_TKB_LopHocPhan,MaMonHoc,nvarchar,50
dbo,View_TKB_LopHocPhan,TenMonHoc,nvarchar,200
dbo,View_TKB_LopHocPhan,SoTinChi,tinyint,
dbo,View_TKB_LopHocPhan,IsLyThuyet,bit,
dbo,View_TKB_LopHocPhan,SoTietLyThuyet,int,
dbo,View_TKB_LopHocPhan,SoTietThucHanh,int,
dbo,View_TKB_LopHocPhan,TLBTL,bit,
dbo,View_TKB_LopHocPhan,ChiDiemCuoiKy,bit,
dbo,View_TKB_LopHocPhan,IDMonHocNgoaiChuongTrinh,int,
dbo,View_TKB_LopHocPhan,SoTietTHBT,int,
dbo,View_TKB_LopHocPhan,IDTinhChatMonHoc,int,
dbo,View_TKB_LopHocPhan,IDDot,int,
dbo,View_TKB_LopHocPhan,IDCoSo,int,
dbo,View_TKB_LopHocPhan,IDKhoaHoc,int,
dbo,View_TKB_LopHocPhan,IDHeDaoTao,int,
dbo,View_TKB_LopHocPhan,IDLoaiDaoTao,int,
dbo,View_TKB_LopHocPhan,IDNganh,int,
dbo,View_TKB_LopHocPhan,IDNghe,int,
dbo,View_TKB_LopHocPhan,MaLopHoc,nvarchar,200
dbo,View_TKB_LopHocPhan,TenLopHoc,nvarchar,200
dbo,View_TKB_LopHocPhan,IsNienChe,bit,
dbo,View_TKB_LopHocPhan,HocKy,tinyint,
dbo,View_TKB_LopHocPhan,SiSo,int,
dbo,View_TKB_LopHocPhan,TenDot,nvarchar,50
dbo,View_TKB_LopHocPhan,IDLopHocDanhNghia,int,
dbo,View_TKB_LopHocPhan,IDKhoaLopHoc,int,
dbo,View_TKB_LopHocPhan,NgayBatDauTienDo,datetime,
dbo,View_TKB_LopHocPhan,NgayKetThucTienDo,datetime,
dbo,View_TKB_LopHocPhan,GhiChuLHP,nvarchar,2000
dbo,View_TKB_LopHocPhan,IDKhoiKienThuc,int,
dbo,View_TKB_LopHocPhan,IDToBoMon,int,
dbo,View_TKB_LopHocPhan,DVHT_Le,decimal,
dbo,View_TKB_LopHocPhan,IsKhongChiaTT,bit,
dbo,View_TKB_LopHocPhan,TuanThiCK,int,
dbo,View_TKB_LopHocPhan,SoTuanThiCK,int,
dbo,View_TKB_LopHocPhan,TuanThiGK,int,
dbo,View_TKB_LopHocPhan,SoTuanThiGK,int,
dbo,View_TKB_LopHocPhan,TongSoTuan,int,
dbo,View_TKB_LopHocPhan,SoTuanHoc,int,
dbo,View_TKB_LopHocPhan,SoTuanDuTruCK,int,
dbo,View_TKB_LopHocPhan,SoTuanDuTruGK,int,
dbo,View_TKB_LopHocPhan,IsTienDoDaoTaoRieng,bit,
dbo,View_TKB_LopHocPhan,IDTienDoDaoTao,int,
dbo,View_TKB_LopHocPhan,IDChiTietKhungHocKy,int,
dbo,View_TKB_LopHocPhan,SoPhutThi,int,
dbo,View_TKB_LopHocPhan,IDHinhThucThi,int,
dbo,View_TKB_LopHocPhan,SoTuanThi,int,
dbo,View_TKB_LopHocPhan,IsKhongRangBuocTienDoDT,bit,
dbo,View_TKB_LopHocPhanChuaXepLich,Id,int,
dbo,View_TKB_LopHocPhanChuaXepLich,IDMonHoc,int,
dbo,View_TKB_LopHocPhanChuaXepLich,IDTrangThaiLopHocPhan,int,
dbo,View_TKB_LopHocPhanChuaXepLich,MaLopHocPhan,varchar,15
dbo,View_TKB_LopHocPhanChuaXepLich,ThuTuLopHocPhan,varchar,3
dbo,View_TKB_LopHocPhanChuaXepLich,LopDuKien,nvarchar,200
dbo,View_TKB_LopHocPhanChuaXepLich,SiSoToiThieu,smallint,
dbo,View_TKB_LopHocPhanChuaXepLich,SiSoToiDa,smallint,
dbo,View_TKB_LopHocPhanChuaXepLich,LoaiLopHocPhan,tinyint,
dbo,View_TKB_LopHocPhanChuaXepLich,IDKhoaChuQuan,int,
dbo,View_TKB_LopHocPhanChuaXepLich,IDLopHoc,int,
dbo,View_TKB_LopHocPhanChuaXepLich,IDLoaiMonHoc,int,
dbo,View_TKB_LopHocPhanChuaXepLich,MaHocPhan,nvarchar,20
dbo,View_TKB_LopHocPhanChuaXepLich,MaMonHoc,nvarchar,20
dbo,View_TKB_LopHocPhanChuaXepLich,TenMonHoc,nvarchar,200
dbo,View_TKB_LopHocPhanChuaXepLich,SoTinChi,tinyint,
dbo,View_TKB_LopHocPhanChuaXepLich,SoTietLyThuyet,int,
dbo,View_TKB_LopHocPhanChuaXepLich,SoTietThucHanh,int,
dbo,View_TKB_LopHocPhanChuaXepLich,IsLyThuyet,bit,
dbo,View_TKB_LopHocPhanChuaXepLich,IDDot,int,
dbo,View_TKB_LopHocPhanChuaXepLich,IDCoSo,int,
dbo,View_TKB_LopHocPhanChuaXepLich,IDKhoaHoc,int,
dbo,View_TKB_LopHocPhanChuaXepLich,IDHeDaoTao,int,
dbo,View_TKB_LopHocPhanChuaXepLich,IDLoaiDaoTao,int,
dbo,View_TKB_LopHocPhanChuaXepLich,IDNganh,int,
dbo,View_TKB_LopHocPhanChuaXepLich,IDNghe,int,
dbo,View_TKB_LopHocPhanChuaXepLich,MaLopHoc,nvarchar,50
dbo,View_TKB_LopHocPhanChuaXepLich,TenLopHoc,nvarchar,200
dbo,View_TKB_LopHocPhanChuaXepLich,IsNienChe,bit,
dbo,View_TKB_LopHocPhanChuaXepLich,HocKy,tinyint,
dbo,View_TKB_LopHocPhanDieuKien,IDDot,int,
dbo,View_TKB_LopHocPhanDieuKien,IDCoSo,int,
dbo,View_TKB_LopHocPhanDieuKien,IDKhoaHoc,int,
dbo,View_TKB_LopHocPhanDieuKien,IDHeDaoTao,int,
dbo,View_TKB_LopHocPhanDieuKien,IDLoaiDaoTao,int,
dbo,View_TKB_LopHocPhanDieuKien,IDNganh,int,
dbo,View_TKB_LopHocPhanDieuKien,IDNghe,int,
dbo,View_TKB_LopHocPhanDieuKien,Id,int,
dbo,View_TKB_LopHocPhanDieuKien,IDTrangThaiLopHocPhan,int,
dbo,View_TKB_LopHocPhanDieuKien,MaLopHocPhan,varchar,20
dbo,View_TKB_LopHocPhanDieuKien,LopDuKien,nvarchar,2000
dbo,View_TKB_LopHocPhanDieuKien,SiSoToiThieu,smallint,
dbo,View_TKB_LopHocPhanDieuKien,SiSoToiDa,smallint,
dbo,View_TKB_LopHocPhanDieuKien,NgayHetHanNopHP,datetime,
dbo,View_TKB_LopHocPhanDieuKien,NgayHetHanNopHP2,datetime,
dbo,View_TKB_LopHocPhanDieuKien,MaHocPhan,nvarchar,20
dbo,View_TKB_LopHocPhanDieuKien,MaMonHoc,nvarchar,20
dbo,View_TKB_LopHocPhanDieuKien,TenMonHoc,nvarchar,200
dbo,View_TKB_LopHocPhanDieuKien,SoTinChi,tinyint,
dbo,View_TKB_LopHocPhanDieuKien,TenMonHocNgoai,nvarchar,100
dbo,View_TKB_LopHocPhanDieuKien,MaMonHocNgoai,varchar,10
dbo,View_TKB_LopHocPhanDieuKien,TenTrangThai,nvarchar,50
dbo,View_TKB_LopHocPhanDieuKien,MucHocPhi,decimal,
dbo,View_TKB_LopHocPhanDieuKien,DsHeDaoTao,varchar,200
dbo,View_TKB_LopHocPhanGiangVien,Id,int,
dbo,View_TKB_LopHocPhanGiangVien,IDGiangVien,int,
dbo,View_TKB_LopHocPhanGiangVien,IDDot,int,
dbo,View_TKB_LopHocPhanGiangVien,HocKy,tinyint,
dbo,View_TKB_LopHocPhanGiangVien,LoaiLopHocPhan,tinyint,
dbo,View_TKB_LopHocPhanGiangVien,IDKhoaChuQuan,int,
dbo,View_TKB_LopHocPhanGiangVien,MaMonHoc,nvarchar,20
dbo,View_TKB_LopHocPhanGiangVien,MaHocPhan,nvarchar,20
dbo,View_TKB_LopHocPhanGiangVien,MaLopHocPhan,varchar,15
dbo,View_TKB_LopHocPhanGiangVien,TenMonHoc,nvarchar,200
dbo,View_TKB_LopHocPhanGiangVien,MaLopHoc,nvarchar,50
dbo,View_TKB_LopHocPhanGiangVien,TenLopHoc,nvarchar,200
dbo,View_TKB_LopHocPhanGiangVien,IDCoSo,int,
dbo,View_TKB_LopHocPhanGiangVien,IDKhoaHoc,int,
dbo,View_TKB_LopHocPhanGiangVien,IDHeDaoTao,int,
dbo,View_TKB_LopHocPhanGiangVien,IDLoaiDaoTao,int,
dbo,View_TKB_LopHocPhanGiangVien,IDNganh,int,
dbo,View_TKB_LopHocPhanGiangVien,IDNghe,int,
dbo,View_TKB_LopHocPhanGiangVien,MaGiangVien,varchar,20
dbo,View_TKB_LopHocPhanGiangVien,HoDem,nvarchar,100
dbo,View_TKB_LopHocPhanGiangVien,Ten,nvarchar,50
dbo,View_TKB_LopHocPhanGiangVien,LoaiGiangVien,tinyint,
dbo,View_TKB_LopHocPhanGiangVien,IDKhoa,int,
dbo,View_TKB_LopHocPhanGiangVien,LoaiLopHoc,nvarchar,8
dbo,View_TKB_LopHocPhanGiangVien,NamHoc,int,
dbo,View_TKB_LopHocPhanGiangVien,TenHeDaoTao,nvarchar,100
dbo,View_TKB_LopHocPhanGiangVien,TenLoaiHinhDT,nvarchar,100
dbo,View_TKB_LopHocPhanGiangVien,TenDot,nvarchar,50
dbo,View_TKB_LopHocPhanGiangVien,TongSV,int,
dbo,View_TKB_LopHocPhanGiangVien2,Id,int,
dbo,View_TKB_LopHocPhanGiangVien2,IDGiangVien,int,
dbo,View_TKB_LopHocPhanGiangVien2,IDDot,int,
dbo,View_TKB_LopHocPhanGiangVien2,HocKy,tinyint,
dbo,View_TKB_LopHocPhanGiangVien2,LoaiLopHocPhan,tinyint,
dbo,View_TKB_LopHocPhanGiangVien2,IDKhoaChuQuan,int,
dbo,View_TKB_LopHocPhanGiangVien2,MaMonHoc,nvarchar,20
dbo,View_TKB_LopHocPhanGiangVien2,MaHocPhan,nvarchar,20
dbo,View_TKB_LopHocPhanGiangVien2,MaLopHocPhan,varchar,15
dbo,View_TKB_LopHocPhanGiangVien2,TenMonHoc,nvarchar,200
dbo,View_TKB_LopHocPhanGiangVien2,MaLopHoc,nvarchar,50
dbo,View_TKB_LopHocPhanGiangVien2,TenLopHoc,nvarchar,200
dbo,View_TKB_LopHocPhanGiangVien2,IDCoSo,int,
dbo,View_TKB_LopHocPhanGiangVien2,IDKhoaHoc,int,
dbo,View_TKB_LopHocPhanGiangVien2,IDHeDaoTao,int,
dbo,View_TKB_LopHocPhanGiangVien2,IDLoaiDaoTao,int,
dbo,View_TKB_LopHocPhanGiangVien2,IDNganh,int,
dbo,View_TKB_LopHocPhanGiangVien2,IDNghe,int,
dbo,View_TKB_LopHocPhanGiangVien2,MaGiangVien,varchar,20
dbo,View_TKB_LopHocPhanGiangVien2,HoDem,nvarchar,100
dbo,View_TKB_LopHocPhanGiangVien2,Ten,nvarchar,50
dbo,View_TKB_LopHocPhanGiangVien2,LoaiGiangVien,tinyint,
dbo,View_TKB_LopHocPhanGiangVien2,IDKhoa,int,
dbo,View_TKB_LopHocPhanGiangVien2,LoaiLopHoc,nvarchar,8
dbo,View_TKB_LopHocPhanGiangVien2,NamHoc,int,
dbo,View_TKB_LopHocPhanGiangVien2,TenHeDaoTao,nvarchar,100
dbo,View_TKB_LopHocPhanGiangVien2,TenLoaiHinhDT,nvarchar,100
dbo,View_TKB_LopHocPhanGiangVien2,TenDot,nvarchar,50
dbo,View_TKB_LopHocPhanKhaoSat,Id,int,
dbo,View_TKB_LopHocPhanKhaoSat,MaLopHocPhan,nvarchar,50
dbo,View_TKB_LopHocPhanKhaoSat,SiSoToiThieu,smallint,
dbo,View_TKB_LopHocPhanKhaoSat,SiSoToiDa,smallint,
dbo,View_TKB_LopHocPhanKhaoSat,IsChiDiemCuoiKy,bit,
dbo,View_TKB_LopHocPhanKhaoSat,IsDanhGiaChatLuong,bit,
dbo,View_TKB_LopHocPhanKhaoSat,IsXepLich,bit,
dbo,View_TKB_LopHocPhanKhaoSat,TrangThaiLopHocPhan,nvarchar,50
dbo,View_TKB_LopHocPhanKhaoSat,MaHocPhan,nvarchar,50
dbo,View_TKB_LopHocPhanKhaoSat,MaMonHoc,nvarchar,50
dbo,View_TKB_LopHocPhanKhaoSat,TenMonHoc,nvarchar,200
dbo,View_TKB_LopHocPhanKhaoSat,TenKhoa,nvarchar,200
dbo,View_TKB_LopHocPhanKhaoSat,IsLyThuyet,bit,
dbo,View_TKB_LopHocPhanKhaoSat,SoTinChi,tinyint,
dbo,View_TKB_LopHocPhanKhaoSat,SoTietLyThuyet,int,
dbo,View_TKB_LopHocPhanKhaoSat,SoTietThucHanh,int,
dbo,View_TKB_LopHocPhanKhaoSat,IDLopHoc,int,
dbo,View_TKB_LopHocPhanKhaoSat,LopBanDau,nvarchar,200
dbo,View_TKB_LopHocPhanKhaoSat,LopDuKien,nvarchar,2000
dbo,View_TKB_LopHocPhanKhaoSat,TenLopHoc,nvarchar,200
dbo,View_TKB_LopHocPhanKhaoSat,IDDot,int,
dbo,View_TKB_LopHocPhanKhaoSat,IDCoSo,int,
dbo,View_TKB_LopHocPhanKhaoSat,TenCoSo,nvarchar,200
dbo,View_TKB_LopHocPhanKhaoSat,IDHeDaoTao,int,
dbo,View_TKB_LopHocPhanKhaoSat,IDKhoa,int,
dbo,View_TKB_LopHocPhanKhaoSat,IDKhoaHoc,int,
dbo,View_TKB_LopHocPhanKhaoSat,IDLoaiDaoTao,int,
dbo,View_TKB_LopHocPhanKhaoSat,IDNganh,int,
dbo,View_TKB_LopHocPhanKhaoSat,IDNghe,int,
dbo,View_TKB_LopHocPhanKhaoSat,IDMonHoc,int,
dbo,View_TKB_LopHocPhanKhaoSat,IDKhoaChuQuan,int,
dbo,View_TKB_LopHocPhanKhaoSat,IDTrangThaiLopHocPhan,int,
dbo,View_TKB_LopHocPhanKhaoSat,LoaiLopHocPhan,tinyint,
dbo,View_TKB_LopHocPhanKhaoSat,TenLoaiLopHocPhan,nvarchar,8
dbo,View_TKB_LopHocPhanKhaoSat,SiSoDangKy,int,
dbo,View_TKB_LopHocPhanKhaoSat,DaKhaoSat,int,
dbo,View_TKB_LopHocPhanKhaoSat,GiangVienGiangDay,nvarchar,1000
dbo,View_TKB_LopHocPhanKhaoSat,IsCongBoKetQuaKS,bit,
dbo,View_TKB_LopXepLichHocChiTiet,IDLopXepLichHoc,int,
dbo,View_TKB_LopXepLichHocChiTiet,IDDot,int,
dbo,View_TKB_LopXepLichHocChiTiet,IDHeDaoTao,int,
dbo,View_TKB_LopXepLichHocChiTiet,MaLopXepLichHoc,nvarchar,50
dbo,View_TKB_LopXepLichHocChiTiet,TenLopXepLichHoc,nvarchar,200
dbo,View_TKB_LopXepLichHocChiTiet,SiSo,int,
dbo,View_TKB_LopXepLichHocChiTiet,IDKhoaChuQuan,int,
dbo,View_TKB_LopXepLichHocChiTiet,IDKhoaXepLich,int,
dbo,View_TKB_LopXepLichHocChiTiet,IDNguoiYeuCauXepLich,int,
dbo,View_TKB_LopXepLichHocChiTiet,NgayYeuCauXepLich,datetime,
dbo,View_TKB_LopXepLichHocChiTiet,IDKhoaCapGiangVien,int,
dbo,View_TKB_LopXepLichHocChiTiet,IDNguoiYeuCauCapGiangVien,int,
dbo,View_TKB_LopXepLichHocChiTiet,NgayYeuCauCapGiangVien,datetime,
dbo,View_TKB_LopXepLichHocChiTiet,SoNhomLT,int,
dbo,View_TKB_LopXepLichHocChiTiet,SoNhomTH,int,
dbo,View_TKB_LopXepLichHocChiTiet,IDDanhSachLopXepLichHoc,int,
dbo,View_TKB_LopXepLichHocChiTiet,IDLopHocPhan,int,
dbo,View_TKB_LopXepLichHocChiTiet,IsLopHocPhanDaiDien,bit,
dbo,View_TKB_LopXepLichHocChiTiet,IDMonHoc,int,
dbo,View_TKB_LopXepLichHocChiTiet,MaLopHocPhan,varchar,15
dbo,View_TKB_LopXepLichHocChiTiet,IDCaHoc,int,
dbo,View_TKB_LopXepLichHocChiTiet,IDLopHoc,int,
dbo,View_TKB_LopXepLichHocChiTiet,MaHocPhan,nvarchar,20
dbo,View_TKB_LopXepLichHocChiTiet,MaMonHoc,nvarchar,20
dbo,View_TKB_LopXepLichHocChiTiet,TenMonHoc,nvarchar,200
dbo,View_TKB_LopXepLichHocChiTiet,SoTinChi,tinyint,
dbo,View_TKB_LopXepLichHocChiTiet,SoTietLyThuyet,int,
dbo,View_TKB_LopXepLichHocChiTiet,SoTietThucHanh,int,
dbo,View_TKB_LopXepLichHocChiTiet,IsLyThuyet,bit,
dbo,View_TKB_LopXepLichHocChiTiet,IDLopHocDanhNghia,int,
dbo,View_TKB_LopXepLichHocChiTiet,MaLopHoc,nvarchar,50
dbo,View_TKB_LopXepLichHocChiTiet,TenLopHoc,nvarchar,200
dbo,View_TKB_MonHoc,Id,int,
dbo,View_TKB_MonHoc,IdLopHoc,int,
dbo,View_TKB_MonHoc,IDCoSo,int,
dbo,View_TKB_MonHoc,IDDot,int,
dbo,View_TKB_MonHoc,IDHeDaoTao,int,
dbo,View_TKB_MonHoc,IDKhoa,int,
dbo,View_TKB_MonHoc,IDKhoaHoc,int,
dbo,View_TKB_MonHoc,IDLoaiDaoTao,int,
dbo,View_TKB_MonHoc,IDNganh,int,
dbo,View_TKB_MonHoc,IDNghe,int,
dbo,View_TKB_MonHoc,IsNienChe,bit,
dbo,View_TKB_MonHoc,MaLopHoc,nvarchar,200
dbo,View_TKB_MonHoc,SiSo,int,
dbo,View_TKB_MonHoc,MaTenLopHoc,nvarchar,403
dbo,View_TKB_MonHoc,MaTenMonHoc,nvarchar,253
dbo,View_TKB_MonHoc,TenLopHoc,nvarchar,200
dbo,View_TKB_MonHoc,ChiDiemCuoiKy,bit,
dbo,View_TKB_MonHoc,IDLoaiMonHoc,int,
dbo,View_TKB_MonHoc,IDMonHocNgoaiChuongTrinh,int,
dbo,View_TKB_MonHoc,IsLyThuyet,bit,
dbo,View_TKB_MonHoc,MaHocPhan,nvarchar,50
dbo,View_TKB_MonHoc,MaMonHoc,nvarchar,50
dbo,View_TKB_MonHoc,SoTietLyThuyet,int,
dbo,View_TKB_MonHoc,SoTietThucHanh,int,
dbo,View_TKB_MonHoc,SoTinChi,tinyint,
dbo,View_TKB_MonHoc,TenMonHoc,nvarchar,200
dbo,View_TKB_MonHoc,TLBTL,bit,
dbo,View_TKB_MonHoc,TenDot,nvarchar,50
dbo,View_TKB_MonHoc,TenCoSo,nvarchar,200
dbo,View_TKB_MonHoc,TenKhoaHoc,nvarchar,20
dbo,View_TKB_MonHoc,TenHeDaoTao,nvarchar,100
dbo,View_TKB_MonHoc,TenLoaiHinhDT,nvarchar,100
dbo,View_TKB_MonHoc,TenNganh,nvarchar,100
dbo,View_TKB_MonHoc,TenNghe,nvarchar,100
dbo,View_TKB_MonHoc,TenKhoa,nvarchar,200
dbo,View_TKB_MonHoc,IDChiTietKhungHocKy,int,
dbo,View_TKB_MonHoc,IDToBoMon,int,
dbo,View_TKB_MonHocXepTKB,Id,int,
dbo,View_TKB_MonHocXepTKB,IdLopHoc,int,
dbo,View_TKB_MonHocXepTKB,IDCoSo,int,
dbo,View_TKB_MonHocXepTKB,IDDot,int,
dbo,View_TKB_MonHocXepTKB,IDHeDaoTao,int,
dbo,View_TKB_MonHocXepTKB,IDKhoa,int,
dbo,View_TKB_MonHocXepTKB,IDKhoaHoc,int,
dbo,View_TKB_MonHocXepTKB,IDLoaiDaoTao,int,
dbo,View_TKB_MonHocXepTKB,IDNganh,int,
dbo,View_TKB_MonHocXepTKB,IDNghe,int,
dbo,View_TKB_MonHocXepTKB,IsNienChe,bit,
dbo,View_TKB_MonHocXepTKB,MaLopHoc,nvarchar,200
dbo,View_TKB_MonHocXepTKB,SiSo,int,
dbo,View_TKB_MonHocXepTKB,MaTenLopHoc,nvarchar,403
dbo,View_TKB_MonHocXepTKB,MaTenMonHoc,nvarchar,253
dbo,View_TKB_MonHocXepTKB,TenLopHoc,nvarchar,200
dbo,View_TKB_MonHocXepTKB,ChiDiemCuoiKy,bit,
dbo,View_TKB_MonHocXepTKB,IDLoaiMonHoc,int,
dbo,View_TKB_MonHocXepTKB,IDMonHocNgoaiChuongTrinh,int,
dbo,View_TKB_MonHocXepTKB,IsLyThuyet,bit,
dbo,View_TKB_MonHocXepTKB,MaHocPhan,nvarchar,50
dbo,View_TKB_MonHocXepTKB,MaMonHoc,nvarchar,50
dbo,View_TKB_MonHocXepTKB,SoTietLyThuyet,int,
dbo,View_TKB_MonHocXepTKB,SoTietThucHanh,int,
dbo,View_TKB_MonHocXepTKB,SoTinChi,tinyint,
dbo,View_TKB_MonHocXepTKB,SoTinChiLT,decimal,
dbo,View_TKB_MonHocXepTKB,SoTinChiTH,decimal,
dbo,View_TKB_MonHocXepTKB,TenMonHoc,nvarchar,200
dbo,View_TKB_MonHocXepTKB,TLBTL,bit,
dbo,View_TKB_MonHocXepTKB,TenDot,nvarchar,50
dbo,View_TKB_MonHocXepTKB,TenCoSo,nvarchar,200
dbo,View_TKB_MonHocXepTKB,TenKhoaHoc,nvarchar,20
dbo,View_TKB_MonHocXepTKB,TenHeDaoTao,nvarchar,100
dbo,View_TKB_MonHocXepTKB,TenLoaiHinhDT,nvarchar,100
dbo,View_TKB_MonHocXepTKB,TenNganh,nvarchar,100
dbo,View_TKB_MonHocXepTKB,TenNghe,nvarchar,100
dbo,View_TKB_MonHocXepTKB,TenKhoa,nvarchar,200
dbo,View_TKB_MonHocXepTKB,IDHinhThucThi,int,
dbo,View_TKB_MonHocXepTKB,TenHinhThucThi,nvarchar,200
dbo,View_TKB_MonHocXepTKB,TenTinhChatMonHoc,nvarchar,100
dbo,View_TKB_MonHocXepTKB,SoTietTHBT,int,
dbo,View_TKB_MonHocXepTKB,SoTietLTT,int,
dbo,View_TKB_MonHocXepTKB,IDLoaiHinhGiangDay,int,
dbo,View_TKB_MonHocXepTKB,TenLoaiHinhGiangDay,nvarchar,200
dbo,View_TKB_MonHocXepTKB,DVHT_HP,decimal,
dbo,View_TKB_MonHocXepTKB,DVHT_Le,decimal,
dbo,View_TKB_MonHocXepTKB,TenLoaiMonHoc,nvarchar,100
dbo,View_TKB_MonHocXepTKB,TenKhoiKienThuc,nvarchar,100
dbo,View_TKB_MonHocXepTKB,IDDMMonHoc,int,
dbo,View_TKB_MonHocXepTKB,IDToBoMon,int,
dbo,View_TKB_PhongHocUuTien,Id,int,
dbo,View_TKB_PhongHocUuTien,IDLopHoc,int,
dbo,View_TKB_PhongHocUuTien,IDPhongHoc,int,
dbo,View_TKB_PhongHocUuTien,MaLopHoc,nvarchar,20
dbo,View_TKB_PhongHocUuTien,MaPhong,nvarchar,10
dbo,View_TKB_PhongHocUuTien,Ma_TenPhong,nvarchar,113
dbo,View_TKB_PhongHocUuTien,Ma_TenLop,nvarchar,123
dbo,View_TKB_PhongHocUuTien,SoLanCap,int,
dbo,View_TKB_PhongHocUuTien,DoUuTien,int,
dbo,View_TKB_PhongHocUuTien,SoBan,int,
dbo,View_TKB_PhongHocUuTien,SoCho,int,
dbo,View_TKB_Report_KeHoachDayGiangVien,Id,int,
dbo,View_TKB_Report_KeHoachDayGiangVien,IDLichHoc,int,
dbo,View_TKB_Report_KeHoachDayGiangVien,MaGV_HoTen,nvarchar,174
dbo,View_TKB_Report_KeHoachDayGiangVien,IDParentLichHoc,int,
dbo,View_TKB_Report_KeHoachDayGiangVien,IDLopXepLichHoc,int,
dbo,View_TKB_Report_KeHoachDayGiangVien,SiSoLopXepLich,int,
dbo,View_TKB_Report_KeHoachDayGiangVien,Nhom,tinyint,
dbo,View_TKB_Report_KeHoachDayGiangVien,TuSiSo,nvarchar,20
dbo,View_TKB_Report_KeHoachDayGiangVien,Thu,tinyint,
dbo,View_TKB_Report_KeHoachDayGiangVien,TuTiet,tinyint,
dbo,View_TKB_Report_KeHoachDayGiangVien,DenTiet,tinyint,
dbo,View_TKB_Report_KeHoachDayGiangVien,NgayBatDau,datetime,
dbo,View_TKB_Report_KeHoachDayGiangVien,NgayKetThuc,datetime,
dbo,View_TKB_Report_KeHoachDayGiangVien,IsLyThuyet,bit,
dbo,View_TKB_Report_KeHoachDayGiangVien,IsHocCachTuan,bit,
dbo,View_TKB_Report_KeHoachDayGiangVien,IDPhong,int,
dbo,View_TKB_Report_KeHoachDayGiangVien,IsTuChoiCapPhong,bit,
dbo,View_TKB_Report_KeHoachDayGiangVien,LyDoTuChoiCapPhong,nvarchar,200
dbo,View_TKB_Report_KeHoachDayGiangVien,IDKhoaCapPhong,int,
dbo,View_TKB_Report_KeHoachDayGiangVien,GhiChu,nvarchar,500
dbo,View_TKB_Report_KeHoachDayGiangVien,IsHocBu,bit,
dbo,View_TKB_Report_KeHoachDayGiangVien,IDDot,int,
dbo,View_TKB_Report_KeHoachDayGiangVien,MaLopHoc,nvarchar,50
